essId	wdCnt	StsCnt	lWdCnt	advCnt	adjCnt	nunCnt	verbCnt	vbgCnt	cmaCnt	punCnt	wdLen
15607	.196	.102	.235	.089	.27	.191	.16	.136	.085	.07	.791
15608	.126	.091	.152	.067	.18	.113	.084	.136	.1	.063	.79
15609	.1	.057	.136	.067	.126	.104	.101	.17	.0	.039	.796
15610	.262	.159	.273	.067	.288	.239	.16	.0	.1	.11	.757
15611	.179	.125	.265	.112	.216	.205	.135	.102	.057	.086	.838
15612	.164	.102	.22	.022	.09	.17	.16	.102	.128	.07	.787
15613	.203	.091	.295	.089	.198	.17	.16	.068	.128	.07	.791
15614	.215	.068	.348	.0	.144	.257	.177	.034	.057	.047	.845
15615	.215	.17	.227	.089	.306	.174	.152	.204	.071	.117	.741
15616	.126	.068	.098	.045	.162	.131	.084	.0	.014	.047	.736
15617	.241	.125	.242	.067	.288	.248	.194	.17	.028	.086	.731
15618	.186	.08	.242	.089	.144	.183	.135	.034	.057	.055	.801
15619	.168	.091	.182	.0	.18	.161	.118	.034	.014	.063	.709
15620	.156	.08	.144	.067	.144	.144	.101	.034	.1	.055	.787
15621	.241	.114	.242	.045	.288	.196	.16	.102	.085	.078	.727
15622	.186	.114	.235	.089	.324	.161	.177	.204	.085	.078	.799
15623	.117	.057	.159	.0	.072	.117	.126	.102	.043	.039	.797
15624	.249	.159	.25	.156	.234	.239	.21	.17	.256	.11	.74
15625	.096	.068	.114	.0	.162	.104	.076	.102	.043	.047	.828
15626	.136	.057	.159	.089	.144	.135	.135	.068	.014	.031	.842
15627	.094	.057	.136	.022	.054	.078	.118	.102	.043	.039	.79
15628	.109	.045	.167	.045	.144	.104	.109	.068	.028	.031	.798
15629	.213	.102	.265	.045	.216	.183	.168	.102	.057	.07	.772
15630	.096	.057	.098	.045	.072	.087	.084	.034	.0	.039	.711
15631	.188	.125	.235	.022	.234	.205	.118	.17	.028	.086	.811
15632	.079	.068	.068	.022	.054	.035	.051	.0	.028	.047	.708
15633	.166	.091	.197	.089	.108	.157	.126	.068	.085	.078	.77
15634	.19	.102	.258	.045	.18	.178	.202	.204	.071	.078	.766
15635	.228	.114	.288	.067	.216	.209	.135	.0	.071	.102	.739
15636	.122	.068	.159	.0	.072	.135	.126	.068	.028	.047	.835
15637	.113	.091	.167	.045	.18	.096	.101	.136	.014	.063	.832
15638	.049	.057	.068	.022	.054	.048	.067	.068	.0	.039	.821
15639	.126	.068	.114	.067	.108	.117	.126	.102	.1	.047	.751
15640	.186	.125	.22	.067	.27	.17	.126	.102	.014	.086	.714
15641	.269	.136	.326	.179	.27	.248	.219	.17	.085	.094	.736
15642	.179	.193	.22	.0	.198	.205	.118	.136	.014	.133	.817
15643	.149	.091	.242	.089	.324	.117	.126	.136	.114	.063	.864
15644	.143	.091	.167	.089	.18	.152	.101	.068	.1	.063	.805
15645	.179	.091	.235	.022	.252	.157	.126	.068	.043	.063	.787
15646	.151	.068	.212	.022	.198	.144	.101	.136	.0	.047	.844
15647	.136	.068	.182	.045	.09	.135	.126	.068	.071	.047	.803
15648	.119	.045	.121	.067	.108	.104	.126	.102	.014	.031	.78
15649	.053	.045	.068	.0	.0	.057	.051	.068	.0	.031	.836
15650	.136	.125	.167	.112	.198	.1	.109	.102	.043	.086	.76
15651	.124	.159	.121	.022	.144	.109	.084	.0	.085	.11	.749
15652	.275	.114	.394	.112	.198	.27	.227	.17	.171	.086	.832
15653	.207	.148	.303	.156	.252	.165	.168	.17	.128	.094	.788
15654	.143	.102	.22	.0	.126	.157	.109	.068	.043	.07	.848
15655	.241	.114	.311	.045	.198	.248	.194	.136	.028	.078	.804
15656	.186	.102	.182	.067	.216	.191	.177	.068	.114	.07	.763
15657	.098	.08	.144	.045	.054	.104	.093	.068	.014	.055	.841
15658	.213	.114	.242	.089	.234	.191	.152	.068	.043	.078	.747
15659	.115	.08	.129	.067	.072	.131	.118	.068	.014	.047	.8
15660	.136	.057	.159	.022	.144	.122	.177	.136	.085	.039	.797
15661	.055	.034	.053	.0	.018	.057	.051	.0	.057	.023	.741
15662	.122	.091	.129	.067	.162	.104	.076	.034	.043	.063	.736
15663	.013	.011	.023	.0	.0	.013	.0	.0	.0	.008	.882
15664	.188	.114	.235	.067	.234	.196	.16	.17	.1	.078	.824
15665	.256	.136	.356	.112	.216	.213	.177	.068	.0	.078	.791
15666	.094	.068	.129	.022	.126	.1	.051	.034	.043	.047	.827
15667	.288	.182	.333	.134	.324	.27	.152	.204	.142	.117	.748
15668	.077	.08	.114	.0	.108	.065	.093	.102	.0	.055	.847
15669	.149	.091	.136	.089	.18	.148	.076	.034	.057	.063	.698
15670	.115	.08	.144	.045	.126	.113	.109	.136	.028	.055	.76
15671	.136	.068	.205	.045	.09	.152	.101	.0	.128	.047	.815
15672	.075	.045	.076	.045	.126	.07	.059	.0	.0	.031	.738
15673	.079	.08	.098	.022	.018	.1	.067	.068	.028	.055	.848
15674	.194	.125	.258	.0	.306	.135	.16	.068	.114	.086	.771
15675	.156	.057	.144	.022	.162	.17	.118	.102	.1	.039	.764
15676	.22	.114	.242	.067	.216	.231	.21	.17	.214	.078	.792
15677	.164	.091	.242	.067	.162	.165	.143	.204	.057	.055	.829
15678	.09	.068	.106	.0	.108	.087	.101	.0	.0	.047	.789
15679	.128	.102	.114	.089	.054	.117	.126	.102	.057	.063	.745
15680	.147	.136	.22	.089	.09	.117	.143	.068	.014	.094	.829
15681	.205	.125	.265	.067	.198	.174	.21	.102	.128	.086	.756
15682	.209	.102	.273	.067	.234	.187	.135	.102	.114	.07	.769
15683	.13	.045	.174	.022	.108	.109	.118	.136	.1	.031	.791
15684	.13	.091	.152	.022	.054	.152	.109	.238	.157	.063	.801
15685	.136	.057	.174	.045	.108	.148	.109	.102	.0	.047	.809
15686	.134	.102	.167	.067	.162	.126	.118	.102	.028	.07	.79
15687	.111	.045	.106	.022	.09	.104	.034	.0	.014	.031	.729
15688	.173	.091	.205	.045	.306	.165	.135	.102	.014	.063	.748
15689	.241	.114	.326	.156	.234	.187	.194	.102	.142	.094	.807
15690	.083	.068	.129	.0	.072	.096	.084	.136	.014	.047	.804
15691	.045	.011	.053	.045	.126	.035	.034	.034	.028	.008	.774
15692	.211	.102	.242	.112	.18	.191	.177	.17	.142	.07	.766
15693	.092	.08	.098	.045	.108	.091	.084	.0	.0	.055	.77
15694	.104	.045	.136	.022	.054	.126	.084	.034	.0	.031	.786
15695	.171	.068	.174	.089	.198	.135	.109	.0	.043	.047	.724
15696	.085	.091	.114	.045	.09	.087	.076	.034	.014	.063	.8
15697	.158	.125	.205	.134	.162	.117	.126	.17	.057	.086	.715
15698	.109	.091	.091	.022	.072	.109	.118	.102	.028	.063	.751
15699	.301	.114	.273	.179	.396	.257	.152	.102	.1	.094	.71
15700	.217	.102	.311	.089	.288	.191	.16	.17	.1	.07	.83
15701	.079	.057	.121	.022	.072	.1	.059	.068	.028	.039	.796
15702	.198	.102	.258	.089	.18	.178	.168	.102	.057	.07	.787
15703	.156	.125	.242	.067	.216	.135	.168	.238	.1	.086	.809
15704	.096	.034	.114	.045	.054	.091	.076	.0	.043	.023	.82
15705	.254	.125	.379	.089	.198	.261	.227	.102	.128	.086	.819
15706	.235	.148	.28	.156	.18	.2	.143	.136	.071	.133	.734
15707	.224	.102	.273	.089	.36	.17	.135	.136	.085	.07	.741
15708	.226	.148	.379	.067	.252	.222	.16	.136	.057	.102	.854
15709	.183	.114	.235	.067	.234	.161	.143	.102	.043	.07	.789
15710	.085	.045	.106	.022	.054	.091	.067	.034	.043	.031	.803
15711	.151	.08	.144	.022	.126	.139	.143	.068	.1	.055	.768
15712	.132	.102	.136	.089	.216	.091	.109	.068	.057	.07	.796
15713	.243	.136	.311	.112	.288	.218	.168	.068	.128	.094	.767
15714	.207	.091	.303	.089	.162	.205	.185	.102	.256	.07	.815
15715	.188	.091	.22	.067	.18	.17	.152	.068	.028	.07	.799
15716	.081	.068	.076	.022	.162	.07	.084	.136	.014	.047	.752
15717	.128	.091	.197	.045	.144	.122	.118	.068	.028	.063	.846
15718	.179	.136	.152	.067	.18	.174	.135	.068	.071	.086	.709
15719	.156	.08	.189	.022	.18	.135	.135	.034	.028	.055	.782
15720	.072	.045	.083	.0	.09	.07	.067	.0	.014	.031	.796
15721	.207	.08	.25	.089	.162	.165	.185	.204	.114	.055	.71
15722	.222	.159	.311	.134	.252	.209	.278	.272	.114	.11	.88
15723	.102	.068	.144	.045	.162	.104	.084	.17	.0	.047	.777
15724	.164	.08	.152	.067	.036	.152	.101	.0	.043	.055	.723
15725	.081	.057	.114	.022	.09	.083	.059	.0	.057	.039	.772
15726	.13	.08	.144	.022	.126	.174	.093	.0	.043	.055	.766
15727	.1	.068	.136	.045	.126	.083	.093	.102	.071	.047	.788
15728	.051	.034	.091	.0	.0	.044	.067	.0	.0	.023	.903
15729	.2	.102	.25	.179	.216	.148	.16	.136	.071	.07	.784
15730	.096	.08	.144	.045	.09	.1	.101	.102	.014	.055	.859
15731	.168	.091	.197	.022	.216	.174	.143	.102	.085	.063	.778
15732	.122	.08	.152	.022	.072	.096	.152	.136	.057	.055	.795
15733	.034	.034	.015	.0	.018	.03	.017	.0	.0	.023	.645
15734	.145	.068	.129	.045	.144	.148	.101	.034	.014	.047	.707
15735	.083	.057	.045	.0	.036	.104	.059	.068	.014	.039	.662
15736	.181	.125	.212	.067	.252	.161	.118	.102	.157	.086	.793
15737	.134	.068	.174	.045	.216	.117	.084	.136	.043	.047	.834
15738	.087	.045	.106	.022	.108	.083	.051	.068	.028	.031	.756
15739	.179	.08	.258	.067	.234	.165	.093	.102	.071	.055	.822
15740	.124	.068	.121	.0	.108	.109	.101	.068	.1	.047	.734
15741	.13	.068	.144	.045	.216	.113	.067	.068	.071	.047	.731
15742	.179	.091	.235	.0	.144	.196	.135	.034	.185	.063	.784
15743	.115	.068	.136	.0	.162	.117	.059	.0	.043	.039	.791
15744	.126	.125	.129	.067	.216	.091	.135	.068	.028	.086	.739
15745	.198	.182	.205	.022	.108	.183	.135	.0	.128	.125	.762
15746	.19	.114	.227	.067	.162	.178	.168	.102	.043	.078	.761
15747	.186	.091	.189	.089	.216	.187	.177	.102	.057	.063	.753
15748	.092	.068	.061	.045	.108	.104	.059	.0	.014	.047	.729
15749	.036	.011	.038	.0	.018	.039	.034	.0	.014	.008	.756
15750	.053	.045	.076	.022	.036	.057	.042	.034	.0	.031	.806
15751	.192	.102	.144	.089	.306	.165	.185	.204	.185	.07	.658
15752	.183	.125	.227	.045	.054	.187	.109	.068	.014	.086	.8
15753	.03	.011	.053	.0	.036	.035	.034	.034	.0	.008	.909
15754	.192	.114	.25	.045	.234	.174	.152	.17	.1	.078	.778
15755	.051	.057	.045	.022	.036	.044	.059	.0	.0	.039	.766
15756	.154	.091	.174	.089	.162	.139	.126	.17	.028	.063	.787
15757	.122	.102	.136	.045	.162	.122	.084	.068	.1	.07	.725
15758	.183	.114	.197	.045	.162	.191	.118	.102	.057	.078	.76
15759	.107	.068	.121	.067	.09	.091	.059	.034	.028	.047	.753
15760	.117	.057	.159	.022	.108	.131	.109	.034	.028	.039	.811
15761	.258	.102	.402	.134	.288	.196	.236	.272	.271	.07	.809
15762	.115	.08	.174	.022	.126	.122	.093	.17	.071	.055	.849
15763	.196	.091	.258	.156	.288	.161	.109	.102	.1	.063	.798
15764	.162	.114	.22	.045	.216	.17	.126	.136	.014	.078	.812
15765	.205	.114	.28	.022	.144	.213	.168	.102	.085	.078	.783
15766	.168	.091	.197	.089	.18	.135	.152	.068	.014	.063	.749
15767	.264	.159	.273	.112	.27	.248	.185	.034	.199	.102	.755
15768	.07	.045	.114	.045	.054	.065	.051	.0	.014	.031	.851
15769	.081	.057	.091	.045	.126	.078	.067	.0	.0	.039	.756
15770	.154	.091	.242	.067	.198	.131	.143	.204	.085	.063	.84
15771	.196	.125	.227	.112	.198	.191	.143	.204	.043	.086	.732
15772	.198	.125	.182	.045	.288	.174	.126	.102	.114	.086	.75
15773	.211	.08	.25	.022	.252	.17	.126	.0	.085	.055	.77
15774	.22	.091	.288	.112	.162	.2	.168	.034	.114	.063	.798
15775	.203	.102	.212	.134	.216	.144	.093	.068	.171	.063	.719
15776	.237	.136	.333	.045	.216	.218	.219	.102	.1	.086	.796
15777	.124	.068	.152	.045	.162	.117	.101	.136	.028	.047	.797
15778	.075	.057	.121	.045	.072	.074	.051	.034	.0	.039	.853
15779	.126	.091	.174	.067	.108	.131	.084	.102	.057	.063	.788
15780	.26	.136	.371	.156	.198	.292	.16	.034	.142	.094	.831
15781	.258	.193	.22	.246	.306	.187	.202	.102	.1	.141	.666
15782	.156	.091	.212	.067	.198	.165	.101	.068	.128	.063	.828
15783	.164	.102	.167	.045	.144	.165	.168	.034	.1	.063	.762
15784	.132	.08	.212	.0	.072	.157	.143	.068	.028	.055	.845
15785	.186	.102	.182	.089	.162	.139	.135	.068	.157	.07	.731
15786	.2	.08	.242	.089	.198	.2	.126	.102	.128	.055	.744
15787	.224	.091	.25	.112	.27	.209	.16	.17	.057	.063	.752
15788	.277	.17	.28	.201	.288	.222	.219	.204	.157	.11	.711
15789	.168	.125	.182	.022	.09	.148	.143	.034	.0	.086	.752
15790	.22	.125	.235	.067	.252	.218	.135	.068	.085	.102	.706
15791	.113	.114	.152	.045	.18	.122	.076	.034	.028	.078	.841
15792	.102	.045	.144	.045	.108	.091	.118	.068	.028	.031	.821
15793	.083	.068	.061	.0	.054	.07	.093	.068	.028	.047	.723
15794	.222	.114	.197	.134	.288	.165	.16	.0	.114	.07	.682
15795	.124	.102	.144	.045	.18	.135	.093	.102	.014	.07	.76
15796	.173	.091	.235	.089	.234	.161	.185	.17	.171	.055	.827
15797	.062	.023	.076	.022	.108	.048	.051	.068	.043	.016	.756
15798	.107	.045	.159	.089	.108	.1	.109	.102	.014	.023	.834
15799	.132	.057	.136	.067	.126	.091	.109	.068	.085	.039	.766
15800	.181	.114	.197	.022	.18	.209	.109	.102	.1	.078	.751
15801	.128	.068	.152	.067	.144	.113	.084	.034	.057	.047	.714
15802	.128	.068	.205	.0	.144	.148	.109	.102	.0	.047	.823
15803	.13	.091	.136	.0	.126	.148	.135	.068	.028	.063	.745
15804	.149	.102	.212	.067	.126	.139	.135	.17	.043	.07	.799
15805	.164	.125	.197	.067	.216	.161	.126	.068	.071	.086	.749
15806	.136	.091	.174	.089	.108	.122	.143	.034	.028	.063	.785
15807	.09	.057	.106	.022	.054	.1	.067	.068	.014	.031	.801
15808	.122	.045	.167	.0	.126	.104	.143	.068	.043	.031	.851
15809	.124	.08	.174	.156	.162	.091	.109	.238	.028	.055	.801
15810	.128	.034	.129	.045	.126	.1	.101	.17	.028	.023	.762
15811	.081	.057	.106	.022	.162	.074	.067	.0	.028	.039	.819
15812	.117	.068	.174	.022	.162	.139	.093	.136	.057	.047	.79
15813	.19	.08	.227	.045	.018	.2	.135	.238	.085	.055	.768
15814	.235	.125	.242	.156	.216	.152	.126	.17	.1	.086	.708
15815	.154	.091	.212	.045	.126	.174	.093	.068	.014	.063	.757
15816	.205	.057	.25	.045	.162	.205	.126	.068	.1	.039	.767
15817	.156	.114	.167	.089	.126	.161	.126	.136	.085	.078	.75
15818	.092	.08	.098	.022	.108	.091	.076	.0	.057	.055	.82
15819	.168	.068	.227	.134	.198	.131	.143	.102	.128	.047	.821
15820	.179	.125	.182	.156	.234	.135	.101	.136	.057	.086	.666
15821	.205	.102	.288	.112	.288	.183	.135	.102	.014	.063	.833
15822	.164	.057	.167	.045	.198	.17	.16	.068	.057	.039	.711
15823	.036	.011	.03	.0	.072	.03	.034	.0	.014	.008	.645
15824	.392	.136	.492	.089	.504	.383	.269	.136	.128	.094	.773
15825	.175	.08	.182	.089	.198	.135	.109	.204	.085	.055	.73
15826	.156	.091	.189	.045	.162	.17	.076	.068	.014	.063	.814
15827	.245	.136	.326	.112	.162	.248	.227	.204	.128	.094	.81
15828	.119	.08	.152	.0	.072	.122	.101	.0	.057	.055	.794
15829	.115	.057	.144	.0	.144	.131	.084	.034	.085	.039	.772
15830	.147	.102	.235	.067	.144	.161	.152	.102	.0	.07	.854
15831	.03	.034	.015	.022	.036	.026	.034	.0	.0	.023	.666
15832	.081	.034	.136	.0	.036	.074	.084	.034	.043	.023	.845
15833	.102	.023	.098	.0	.072	.096	.059	.034	.014	.016	.729
15834	.303	.193	.318	.112	.414	.252	.244	.204	.142	.133	.778
15835	.252	.148	.341	.134	.18	.257	.21	.272	.1	.102	.782
15836	.143	.08	.167	.022	.162	.148	.118	.034	.057	.055	.784
15837	.156	.08	.22	.045	.234	.152	.109	.0	.043	.055	.821
15838	.162	.102	.167	.067	.252	.131	.118	.102	.043	.07	.698
15839	.111	.091	.114	.067	.126	.096	.109	.102	.014	.063	.734
15840	.354	.159	.394	.089	.378	.309	.278	.136	.228	.117	.766
15841	.111	.045	.076	.112	.144	.044	.076	.0	.085	.031	.698
15842	.077	.057	.098	.0	.072	.091	.059	.0	.014	.039	.847
15843	.288	.08	.28	.223	.342	.222	.194	.17	.114	.086	.692
15844	.107	.068	.159	.0	.108	.109	.093	.0	.028	.047	.821
15845	.136	.091	.144	.045	.108	.131	.084	.068	.028	.063	.75
15846	.226	.114	.273	.134	.288	.235	.135	.102	.114	.078	.822
15847	.098	.045	.129	.022	.126	.078	.076	.068	.014	.031	.769
15848	.232	.17	.364	.067	.234	.261	.202	.204	.185	.117	.868
15849	.081	.057	.106	.0	.09	.096	.067	.17	.0	.039	.839
15850	.019	.023	.03	.0	.036	.017	.025	.0	.0	.016	.84
15851	.113	.068	.083	.0	.198	.096	.051	.068	.0	.047	.727
15852	.171	.102	.182	.067	.216	.152	.168	.17	.085	.07	.83
15853	.096	.08	.136	.067	.144	.074	.084	.068	.0	.055	.82
15854	.247	.125	.22	.112	.252	.261	.135	.102	.057	.086	.777
15855	.203	.102	.288	.089	.234	.165	.185	.136	.142	.063	.797
15856	.16	.102	.227	.089	.216	.152	.143	.068	.043	.07	.814
15857	.226	.125	.265	.045	.27	.222	.177	.034	.071	.086	.766
15858	.139	.057	.212	.022	.162	.157	.109	.136	.0	.039	.891
15859	.072	.057	.121	.045	.09	.078	.042	.068	.028	.039	.83
15860	.13	.068	.167	.045	.18	.117	.059	.102	.071	.039	.772
15861	.258	.114	.288	.067	.27	.226	.16	.136	.085	.078	.721
15862	.143	.068	.182	.045	.252	.161	.109	.204	.014	.047	.774
15863	.173	.114	.212	.0	.126	.187	.152	.102	.071	.078	.76
15864	.226	.114	.242	.089	.306	.213	.135	.136	.071	.078	.762
15865	.113	.057	.136	.089	.216	.083	.076	.17	.057	.039	.784
15866	.192	.114	.265	.045	.162	.178	.168	.136	.085	.078	.777
15867	.145	.068	.182	.022	.144	.113	.135	.17	.071	.047	.778
15868	.16	.08	.22	.022	.072	.174	.076	.0	.043	.055	.848
15869	.147	.091	.227	.022	.108	.135	.093	.0	.028	.063	.814
15870	.162	.102	.212	.067	.18	.139	.118	.0	.1	.07	.807
15871	.139	.136	.152	.134	.18	.135	.101	.102	.014	.094	.746
15872	.062	.045	.083	.045	.09	.061	.059	.034	.014	.031	.764
15873	.102	.057	.136	.089	.144	.104	.101	.102	.057	.039	.806
15874	.104	.091	.106	.022	.162	.096	.093	.068	.128	.063	.753
15875	.068	.023	.106	.022	.054	.083	.067	.034	.043	.016	.838
15876	.183	.102	.22	.022	.216	.183	.143	.034	.014	.07	.751
15877	.186	.102	.205	.089	.252	.174	.126	.17	.028	.07	.75
15878	.045	.034	.045	.022	.054	.035	.051	.0	.028	.023	.786
15879	.207	.125	.258	.112	.252	.2	.185	.17	.142	.086	.802
15880	.177	.102	.22	.112	.27	.178	.135	.102	.1	.07	.801
15881	.162	.102	.22	.112	.234	.117	.101	.068	.085	.07	.797
15882	.156	.102	.152	.022	.288	.139	.109	.034	.043	.07	.769
15883	.175	.08	.242	.022	.144	.183	.135	.068	.043	.055	.806
15884	.079	.045	.098	.022	.036	.087	.051	.102	.014	.031	.732
15885	.217	.102	.265	.045	.144	.178	.185	.102	.171	.07	.759
15886	.149	.148	.182	.067	.234	.131	.152	.034	.014	.102	.77
15887	.147	.091	.22	.112	.234	.126	.109	.102	.057	.063	.807
15888	.207	.114	.303	.045	.18	.191	.194	.204	.057	.078	.792
15889	.021	.034	.0	.0	.018	.004	.017	.0	.014	.023	.655
15890	.177	.102	.227	.022	.126	.196	.118	.068	.142	.07	.786
15891	.267	.125	.295	.112	.216	.239	.143	.068	.199	.086	.711
15892	.141	.091	.212	.067	.108	.135	.126	.17	.157	.063	.866
15893	.149	.091	.144	.067	.162	.152	.093	.102	.057	.063	.707
15894	.107	.068	.106	.022	.126	.096	.084	.068	.014	.047	.763
15895	.237	.148	.326	.089	.234	.222	.177	.068	.085	.094	.768
15896	.134	.102	.235	.045	.054	.126	.101	.102	.028	.07	.88
15897	.22	.091	.288	.022	.234	.178	.185	.204	.1	.063	.795
15898	.207	.057	.22	.112	.288	.205	.126	.238	.043	.047	.687
15899	.143	.057	.174	.067	.27	.122	.093	.068	.014	.047	.771
15900	.132	.102	.152	.045	.234	.122	.084	.136	.028	.063	.758
15901	.164	.091	.25	.089	.108	.174	.143	.102	.057	.055	.806
15902	.254	.114	.28	.112	.234	.191	.227	.034	.114	.078	.748
15903	.151	.08	.205	.0	.162	.17	.16	.034	.071	.055	.83
15904	.094	.045	.136	.022	.054	.113	.076	.034	.043	.031	.864
15905	.232	.125	.273	.089	.144	.239	.16	.034	.142	.086	.76
15906	.171	.091	.205	.179	.234	.131	.084	.068	.114	.078	.748
15907	.107	.08	.129	.112	.198	.104	.067	.068	.028	.055	.811
15908	.151	.102	.152	.045	.198	.135	.16	.034	.014	.07	.745
15909	.136	.091	.144	.067	.18	.135	.109	.17	.043	.063	.771
15910	.149	.057	.189	.022	.252	.131	.093	.068	.028	.039	.824
15911	.045	.034	.068	.0	.018	.057	.059	.034	.0	.023	.822
15912	.122	.045	.159	.045	.144	.104	.109	.102	.014	.031	.829
15913	.051	.057	.068	.022	.036	.061	.034	.034	.0	.039	.829
15914	.104	.08	.174	.022	.108	.109	.118	.136	.014	.055	.871
15915	.151	.136	.114	.067	.198	.148	.135	.068	.014	.094	.749
15916	.203	.114	.205	.089	.234	.157	.143	.204	.0	.078	.709
15917	.066	.034	.106	.022	.054	.078	.042	.0	.014	.023	.902
15918	.279	.159	.318	.112	.342	.265	.177	.034	.114	.11	.724
15919	.083	.068	.114	.022	.126	.074	.084	.0	.014	.047	.765
15920	.166	.102	.22	.112	.216	.165	.101	.136	.085	.07	.762
15921	.158	.102	.205	.045	.234	.144	.109	.102	.014	.07	.752
15922	.239	.114	.258	.045	.306	.261	.16	.102	.071	.078	.753
15923	.183	.091	.227	.045	.27	.196	.135	.068	.1	.063	.791
15924	.245	.148	.295	.089	.234	.222	.126	.068	.1	.102	.751
15925	.164	.114	.197	.022	.216	.157	.143	.034	.043	.078	.833
15926	.09	.08	.121	.045	.108	.083	.093	.102	.0	.055	.783
15927	.228	.08	.28	.134	.216	.2	.16	.238	.071	.055	.77
15928	.087	.023	.144	.022	.126	.078	.076	.102	.0	.016	.869
15929	.1	.011	.114	.022	.09	.109	.059	.068	.0	.0	.777
15930	.211	.091	.235	.067	.27	.174	.168	.102	.085	.055	.763
15931	.205	.102	.258	.045	.126	.17	.168	.17	.085	.07	.802
15932	.179	.159	.174	.022	.18	.144	.135	.0	.071	.11	.66
15933	.111	.102	.144	.067	.18	.113	.076	.0	.085	.07	.821
15934	.102	.091	.083	.0	.108	.104	.101	.034	.0	.063	.735
15935	.139	.08	.152	.045	.27	.126	.101	.102	.043	.055	.758
15936	.252	.091	.311	.223	.252	.2	.177	.136	.1	.055	.729
15937	.279	.125	.348	.045	.342	.257	.185	.17	.157	.086	.781
15938	.305	.17	.303	.112	.252	.296	.194	.034	.085	.117	.78
15939	.053	.034	.083	.0	.0	.065	.051	.0	.0	.023	.892
15940	.124	.102	.197	.045	.108	.126	.143	.136	.1	.07	.864
15941	.085	.011	.152	.0	.036	.096	.076	.0	.057	.008	.941
15942	.237	.102	.326	.022	.198	.205	.152	.068	.085	.07	.784
15943	.166	.08	.189	.045	.252	.183	.118	.034	.0	.055	.804
15944	.33	.114	.273	.134	.432	.309	.168	.102	.228	.086	.731
15945	.162	.091	.258	.156	.18	.157	.126	.17	.014	.07	.83
15946	.186	.091	.212	.134	.288	.174	.118	.204	.014	.07	.741
15947	.06	.057	.053	.067	.036	.035	.059	.0	.0	.039	.625
15948	.273	.102	.409	.045	.144	.239	.236	.136	.071	.07	.809
15949	.104	.091	.114	.067	.054	.07	.076	.068	.028	.055	.758
15950	.111	.08	.144	.134	.18	.104	.076	.068	.128	.055	.836
15951	.154	.091	.242	.089	.09	.161	.101	.0	.057	.063	.812
15952	.181	.114	.212	.022	.27	.174	.135	.102	.1	.078	.791
15953	.068	.045	.106	.022	.036	.065	.059	.0	.014	.031	.846
15954	.162	.045	.205	.045	.198	.135	.152	.136	.128	.031	.797
15955	.154	.08	.22	.022	.162	.161	.126	.0	.028	.055	.834
15956	.162	.08	.159	.0	.18	.148	.143	.102	.014	.055	.761
15957	.186	.08	.25	.045	.198	.187	.126	.068	.1	.047	.818
15958	.068	.034	.076	.0	.09	.061	.042	.068	.0	.016	.701
15959	.362	.193	.432	.112	.378	.344	.21	.102	.185	.133	.788
15960	.028	.023	.03	.022	.018	.022	.051	.0	.043	.016	.794
15961	.141	.091	.197	.022	.18	.148	.084	.034	.014	.063	.798
15962	.149	.114	.22	.022	.18	.122	.126	.102	.028	.078	.828
15963	.158	.091	.197	.022	.162	.161	.076	.068	.0	.063	.761
15964	.119	.091	.136	.089	.198	.126	.067	.068	.014	.063	.771
15965	.232	.102	.295	.112	.288	.2	.177	.102	.071	.07	.774
15966	.115	.057	.144	.045	.072	.122	.093	.102	.014	.039	.779
15967	.122	.068	.144	.045	.162	.122	.109	.136	.028	.047	.824
15968	.122	.068	.182	.0	.09	.104	.118	.0	.057	.047	.8
15969	.141	.136	.212	.112	.144	.144	.135	.0	.114	.094	.811
15970	.166	.091	.273	.112	.306	.122	.143	.17	.128	.063	.856
