id	mls	mlt	mlc	c_s	vp_t	c_t	dc_c	dc_t	t_s	ct_t	cp_t	cp_c	cn_t	cn_c
19537	0.0688	0.0600	0.0624	0.1357	0.1124	0.1515	0.5000	0.0923	0.1299	0.0923	0.0000	0.0000	0.0172	0.0305	
19538	0.0851	0.0360	0.0273	0.3733	0.1545	0.2083	0.3182	0.0808	0.2597	0.1615	0.1829	0.1487	0.0194	0.0249	
19539	0.0928	0.0605	0.0333	0.3297	0.2622	0.2862	0.5588	0.1949	0.1670	0.2256	0.1355	0.0802	0.0975	0.0914	
19540	0.0354	0.0382	0.0323	0.1551	0.1772	0.1865	0.5938	0.1349	0.1206	0.1278	0.0188	0.0170	0.0675	0.0971	
19541	0.0278	0.0253	0.0253	0.1666	0.1513	0.1573	0.4074	0.0781	0.1535	0.0781	0.0750	0.0808	0.0344	0.0587	
19542	0.0525	0.0480	0.0833	0.0814	0.1685	0.0909	0.3333	0.0369	0.1299	0.0369	0.0488	0.0909	0.0241	0.0711	
19543	0.0525	0.0360	0.0316	0.2149	0.1966	0.1799	0.5263	0.1154	0.1732	0.1500	0.0000	0.0000	0.0452	0.0673	
19544	0.0159	0.0211	0.0302	0.0987	0.0970	0.1102	0.3125	0.0420	0.1299	0.0420	0.0665	0.1023	0.0203	0.0495	
19545	0.0296	0.0347	0.0295	0.1493	0.1685	0.1852	0.3636	0.0821	0.1169	0.0923	0.0542	0.0496	0.0325	0.0471	
19546	0.0459	0.0216	0.0321	0.1900	0.1067	0.1061	0.0714	0.0092	0.2597	0.0369	0.0488	0.0779	0.0138	0.0348	
19547	0.0532	0.0364	0.0291	0.2353	0.1713	0.1970	0.4615	0.1108	0.1732	0.1200	0.1220	0.1049	0.0275	0.0375	
19548	0.0190	0.0200	0.0243	0.1357	0.0963	0.1299	0.3333	0.0527	0.1515	0.0527	0.1045	0.1364	0.0061	0.0127	
19549	0.1666	0.1321	0.0275	0.6787	0.5899	0.7576	0.4000	0.3692	0.1299	0.2308	0.2439	0.0545	0.2666	0.0944	
19550	0.0144	0.0200	0.0312	0.0905	0.0843	0.1010	0.2500	0.0308	0.1299	0.0308	0.0000	0.0000	0.0201	0.0533	
19553	0.0199	0.0195	0.0216	0.1566	0.1124	0.1420	0.3667	0.0635	0.1598	0.0808	0.0152	0.0182	0.0194	0.0366	
19554	0.0402	0.0390	0.0309	0.1782	0.2388	0.1989	0.6190	0.1500	0.1299	0.1500	0.1524	0.1299	0.1075	0.1451	
19555	0.0349	0.0351	0.0396	0.1253	0.1296	0.1399	0.4167	0.0710	0.1299	0.0781	0.0750	0.0909	0.0291	0.0559	
19556	0.0211	0.0218	0.0299	0.1178	0.1052	0.1146	0.3051	0.0426	0.1490	0.0426	0.0438	0.0647	0.0071	0.0165	
19557	0.0307	0.0308	0.0406	0.1113	0.1102	0.1195	0.3171	0.0462	0.1351	0.0497	0.0563	0.0798	0.0238	0.0535	
19558	0.0253	0.0280	0.0291	0.1357	0.1217	0.1515	0.5000	0.0923	0.1299	0.0923	0.0813	0.0909	0.0344	0.0609	
19559	0.0778	0.0667	0.0431	0.2187	0.2247	0.2441	0.5517	0.1641	0.1299	0.1641	0.2439	0.1693	0.0917	0.1008	
19561	0.0299	0.0314	0.0369	0.1201	0.1253	0.1340	0.4783	0.0781	0.1299	0.0781	0.0750	0.0949	0.0304	0.0609	
19562	0.0165	0.0215	0.0348	0.0873	0.0789	0.0974	0.2222	0.0264	0.1299	0.0242	0.0058	0.0101	0.0115	0.0316	
19563	0.0525	0.0333	0.0391	0.1735	0.1124	0.1340	0.2174	0.0355	0.1876	0.0355	0.1313	0.1660	0.0265	0.0530	
20716	0.0696	0.0536	0.0366	0.2340	0.1881	0.2308	0.5954	0.1674	0.1470	0.1782	0.1021	0.0749	0.0600	0.0698	
20717	0.0844	0.0457	0.0385	0.2624	0.1578	0.1870	0.4224	0.0962	0.2035	0.1139	0.1090	0.0987	0.0501	0.0720	
20718	0.0803	0.0486	0.0463	0.2088	0.1481	0.1653	0.4500	0.0906	0.1832	0.1024	0.0710	0.0727	0.0544	0.0883	
20719	0.0594	0.0498	0.0372	0.2014	0.1949	0.2107	0.6292	0.1615	0.1385	0.1702	0.0229	0.0184	0.0779	0.0993	
20721	0.0546	0.0414	0.0206	0.3394	0.2528	0.3157	0.5680	0.2185	0.1558	0.2185	0.1463	0.0785	0.0889	0.0755	
20722	0.0326	0.0320	0.0386	0.1222	0.1216	0.1308	0.3333	0.0531	0.1354	0.0531	0.0067	0.0087	0.0313	0.0643	
20723	0.0287	0.0261	0.0420	0.1026	0.0796	0.0979	0.1452	0.0173	0.1520	0.0183	0.0508	0.0880	0.0206	0.0565	
20724	0.0429	0.0367	0.0402	0.1437	0.1538	0.1435	0.4444	0.0777	0.1451	0.0875	0.2182	0.2576	0.0407	0.0762	
20725	0.0473	0.0393	0.0446	0.1400	0.1176	0.1389	0.3838	0.0650	0.1461	0.0701	0.1039	0.1267	0.0510	0.0985	
20726	0.0402	0.0325	0.0373	0.1476	0.1042	0.1373	0.3563	0.0596	0.1558	0.0654	0.0559	0.0689	0.0280	0.0546	
20727	0.0875	0.0443	0.0503	0.2074	0.1198	0.1389	0.3455	0.0585	0.2165	0.0892	0.0732	0.0892	0.0631	0.1219	
20728	0.0836	0.0568	0.0466	0.2149	0.1648	0.1919	0.4561	0.1067	0.1623	0.1210	0.0054	0.0048	0.0818	0.1144	
20732	0.1433	0.1085	0.0467	0.3473	0.2809	0.3662	0.6667	0.2974	0.1375	0.3333	0.0813	0.0376	0.1739	0.1275	
20733	0.0497	0.0365	0.0302	0.2146	0.1628	0.1904	0.4796	0.1112	0.1634	0.1302	0.0625	0.0556	0.0384	0.0541	
20734	0.0454	0.0323	0.0399	0.1514	0.1172	0.1274	0.3879	0.0602	0.1723	0.0736	0.0566	0.0752	0.0259	0.0546	
20735	0.1123	0.0737	0.0333	0.3903	0.2809	0.3485	0.5217	0.2215	0.1623	0.1846	0.0488	0.0237	0.1170	0.0901	
20736	0.0519	0.0434	0.0373	0.1804	0.1648	0.1835	0.4587	0.1026	0.1425	0.1087	0.0976	0.0901	0.0508	0.0743	
20737	0.0322	0.0307	0.0319	0.1465	0.1357	0.1515	0.3780	0.0698	0.1401	0.0743	0.0714	0.0798	0.0252	0.0446	
20739	0.0364	0.0254	0.0329	0.1553	0.1032	0.1218	0.2437	0.0362	0.1848	0.0412	0.0857	0.1192	0.0172	0.0379	
20741	0.0235	0.0243	0.0333	0.1131	0.0987	0.1148	0.2600	0.0364	0.1429	0.0392	0.0517	0.0764	0.0182	0.0426	
20742	0.0649	0.0372	0.0411	0.1964	0.1215	0.1427	0.3827	0.0665	0.1994	0.0751	0.1021	0.1212	0.0304	0.0572	
20743	0.0466	0.0404	0.0427	0.1446	0.1226	0.1492	0.4462	0.0811	0.1405	0.0825	0.0813	0.0923	0.0370	0.0665	
20745	0.2898	0.3343	0.1636	0.1923	0.3511	0.3220	0.4706	0.1846	0.0866	0.1846	0.0610	0.0321	0.2150	0.1792	
20746	0.0812	0.0536	0.0363	0.2693	0.1980	0.2330	0.4553	0.1292	0.1676	0.1592	0.1220	0.0887	0.0645	0.0743	
20747	0.0436	0.0365	0.0413	0.1419	0.1506	0.1394	0.4348	0.0738	0.1476	0.0702	0.0293	0.0356	0.0447	0.0861	
20748	0.0440	0.0310	0.0283	0.2087	0.1394	0.1726	0.4065	0.0855	0.1753	0.1009	0.0768	0.0754	0.0331	0.0515	
20751	0.0405	0.0319	0.0350	0.1584	0.1346	0.1436	0.3626	0.0635	0.1598	0.0712	0.0508	0.0599	0.0251	0.0469	
20754	0.0679	0.0411	0.0339	0.2470	0.1847	0.1908	0.4885	0.1136	0.1876	0.1438	0.0516	0.0458	0.0526	0.0739	
20755	0.0403	0.0350	0.0477	0.1158	0.1064	0.1156	0.3103	0.0437	0.1451	0.0437	0.0770	0.1129	0.0362	0.0840	
20756	0.1273	0.0714	0.0429	0.3394	0.2334	0.2622	0.4000	0.1278	0.1876	0.1598	0.2251	0.1455	0.0840	0.0860	
20757	0.0698	0.0497	0.0331	0.2589	0.2094	0.2365	0.5534	0.1594	0.1587	0.1818	0.1330	0.0953	0.0917	0.1041	
20758	0.0306	0.0257	0.0241	0.1872	0.1415	0.1682	0.4152	0.0851	0.1613	0.0935	0.0349	0.0351	0.0259	0.0413	
20759	0.0356	0.0320	0.0368	0.1368	0.1091	0.1372	0.3120	0.0522	0.1445	0.0548	0.0672	0.0829	0.0234	0.0458	
20760	0.0402	0.0334	0.0413	0.1332	0.1382	0.1275	0.3868	0.0601	0.1515	0.0615	0.0077	0.0103	0.0363	0.0764	
20761	0.0379	0.0330	0.0381	0.1380	0.1262	0.1361	0.3629	0.0602	0.1469	0.0642	0.0707	0.0880	0.0342	0.0673	
20762	0.0564	0.0330	0.0319	0.2252	0.1322	0.1627	0.4384	0.0869	0.2007	0.1059	0.0430	0.0448	0.0369	0.0609	
20763	0.0426	0.0354	0.0351	0.1639	0.1335	0.1590	0.4297	0.0832	0.1495	0.0999	0.0760	0.0809	0.0415	0.0700	
20764	0.1666	0.1132	0.0500	0.3733	0.2809	0.3571	0.4242	0.1846	0.1515	0.2374	0.2788	0.1322	0.0639	0.0480	
20765	0.0546	0.0224	0.0400	0.1747	0.0794	0.0881	0.3388	0.0364	0.2874	0.0408	0.0540	0.1037	0.0208	0.0634	
20766	0.0469	0.0366	0.0479	0.1296	0.1047	0.1205	0.2190	0.0322	0.1558	0.0350	0.1146	0.1610	0.0268	0.0598	
20767	0.0322	0.0305	0.0382	0.1222	0.1115	0.1259	0.3333	0.0511	0.1407	0.0554	0.0488	0.0657	0.0175	0.0372	
20768	0.0467	0.0456	0.0419	0.1477	0.1685	0.1716	0.4865	0.1017	0.1248	0.1017	0.0050	0.0049	0.0611	0.0955	
20769	0.0309	0.0334	0.0421	0.1077	0.1167	0.1250	0.3150	0.0480	0.1250	0.0420	0.0095	0.0129	0.0375	0.0806	
20770	0.0581	0.0364	0.0384	0.1918	0.1447	0.1492	0.3385	0.0615	0.1863	0.0671	0.0296	0.0335	0.0365	0.0656	
20771	0.0352	0.0298	0.0268	0.1860	0.1334	0.1752	0.3919	0.0836	0.1539	0.0894	0.0229	0.0221	0.0306	0.0469	
20772	0.0540	0.0372	0.0311	0.2230	0.1518	0.1884	0.4457	0.1023	0.1716	0.1173	0.0593	0.0533	0.0660	0.0940	
20773	0.0209	0.0213	0.0284	0.1231	0.0899	0.1182	0.2308	0.0332	0.1510	0.0369	0.0341	0.0489	0.0175	0.0398	
20774	0.0420	0.0305	0.0273	0.2085	0.1503	0.1761	0.4302	0.0923	0.1716	0.0948	0.0989	0.0951	0.0325	0.0496	
20775	0.0658	0.0301	0.0290	0.2819	0.1303	0.1636	0.3519	0.0702	0.2498	0.0997	0.0488	0.0505	0.0227	0.0372	
20776	0.0612	0.0380	0.0309	0.2489	0.1672	0.1938	0.4636	0.1095	0.1861	0.1309	0.0567	0.0496	0.0628	0.0870	
20777	0.0346	0.0312	0.0367	0.1341	0.1207	0.1338	0.3133	0.0511	0.1453	0.0550	0.0052	0.0065	0.0249	0.0499	
20778	0.0630	0.0523	0.0452	0.1742	0.1598	0.1823	0.5195	0.1154	0.1385	0.1212	0.1296	0.1204	0.0785	0.1155	
20779	0.0761	0.0474	0.0481	0.1919	0.1376	0.1553	0.4146	0.0785	0.1791	0.0854	0.0793	0.0865	0.0430	0.0743	
20781	0.0522	0.0370	0.0349	0.1937	0.1399	0.1672	0.4017	0.0819	0.1679	0.1028	0.0736	0.0746	0.0565	0.0906	
20783	0.0406	0.0375	0.0475	0.1168	0.1136	0.1246	0.3514	0.0533	0.1359	0.0533	0.0813	0.1106	0.0463	0.0996	
20784	0.0452	0.0362	0.0422	0.1427	0.1234	0.1350	0.4268	0.0702	0.1532	0.0702	0.1007	0.1264	0.0299	0.0594	
20785	0.0518	0.0359	0.0409	0.1642	0.1055	0.1386	0.3200	0.0540	0.1718	0.0585	0.0476	0.0582	0.0352	0.0682	
20787	0.0352	0.0331	0.0395	0.1264	0.1124	0.1320	0.4259	0.0685	0.1388	0.0715	0.0630	0.0808	0.0411	0.0835	
20790	0.0482	0.0423	0.0405	0.1563	0.1621	0.1645	0.4868	0.0976	0.1377	0.1029	0.1533	0.1579	0.0531	0.0866	
20791	0.0406	0.0360	0.0391	0.1419	0.1241	0.1452	0.3043	0.0538	0.1417	0.0538	0.0711	0.0830	0.0351	0.0649	
20792	0.0266	0.0247	0.0343	0.1194	0.0925	0.1136	0.2353	0.0326	0.1523	0.0326	0.0574	0.0856	0.0167	0.0394	
20793	0.0487	0.0377	0.0428	0.1493	0.1209	0.1389	0.3802	0.0643	0.1558	0.0727	0.0850	0.1037	0.0222	0.0428	
20794	0.0482	0.0344	0.0347	0.1829	0.1410	0.1563	0.4021	0.0766	0.1696	0.0864	0.0623	0.0675	0.0366	0.0628	
20795	0.0478	0.0423	0.0390	0.1614	0.1786	0.1709	0.5114	0.1065	0.1369	0.1065	0.1126	0.1115	0.0247	0.0388	
20796	0.0357	0.0312	0.0422	0.1193	0.1018	0.1165	0.3008	0.0427	0.1484	0.0438	0.0579	0.0843	0.0290	0.0669	
20797	0.0570	0.0385	0.0366	0.1980	0.1229	0.1657	0.2571	0.0519	0.1732	0.0577	0.1067	0.1091	0.0333	0.0540	
20800	0.0312	0.0304	0.0319	0.1433	0.1393	0.1499	0.4211	0.0769	0.1385	0.0769	0.0457	0.0517	0.0340	0.0609	
20802	0.0693	0.0506	0.0276	0.3087	0.2460	0.2887	0.5603	0.1971	0.1550	0.2046	0.1252	0.0735	0.0646	0.0601	
20803	0.0699	0.0507	0.0460	0.1867	0.1756	0.1736	0.4909	0.1038	0.1558	0.1154	0.0610	0.0595	0.0602	0.0931	
20804	0.0644	0.0477	0.0382	0.2101	0.1663	0.1970	0.4923	0.1182	0.1546	0.1329	0.0780	0.0671	0.0530	0.0722	
20805	0.0542	0.0386	0.0350	0.1989	0.1553	0.1736	0.4683	0.0990	0.1661	0.1074	0.1330	0.1299	0.0419	0.0648	
20806	0.0579	0.0402	0.0404	0.1817	0.1251	0.1567	0.2747	0.0524	0.1681	0.0566	0.1220	0.1319	0.0348	0.0596	
20807	0.0351	0.0297	0.0335	0.1485	0.1286	0.1396	0.3857	0.0656	0.1542	0.0729	0.0770	0.0935	0.0213	0.0409	
20808	0.0334	0.0268	0.0309	0.1554	0.1094	0.1369	0.3010	0.0502	0.1645	0.0632	0.0770	0.0953	0.0196	0.0385	
20809	0.0427	0.0370	0.0418	0.1381	0.1355	0.1395	0.3793	0.0645	0.1435	0.0674	0.0271	0.0329	0.0404	0.0777	
20812	0.0248	0.0231	0.0312	0.1251	0.1050	0.1163	0.2868	0.0407	0.1558	0.0473	0.0290	0.0423	0.0289	0.0666	
20813	0.0543	0.0409	0.0362	0.1923	0.1550	0.1776	0.4412	0.0955	0.1569	0.1146	0.1093	0.1043	0.0433	0.0654	
20814	0.0322	0.0322	0.0475	0.0982	0.0987	0.1068	0.3091	0.0402	0.1333	0.0367	0.0782	0.1240	0.0258	0.0648	
20815	0.0651	0.0480	0.0316	0.2562	0.2095	0.2396	0.5726	0.1672	0.1550	0.1921	0.1384	0.0979	0.0921	0.1031	
20817	0.0347	0.0316	0.0354	0.1393	0.1391	0.1407	0.3846	0.0659	0.1435	0.0747	0.0697	0.0839	0.0377	0.0719	
20818	0.1449	0.1161	0.0847	0.1934	0.2079	0.2159	0.6140	0.1615	0.1299	0.1754	0.2561	0.2009	0.1213	0.1507	
20819	0.0633	0.0529	0.0389	0.2036	0.2122	0.2146	0.6078	0.1590	0.1375	0.1692	0.1761	0.1390	0.0344	0.0430	
20821	0.0493	0.0418	0.0572	0.1128	0.1005	0.1152	0.2130	0.0299	0.1419	0.0312	0.0584	0.0859	0.0342	0.0795	
20822	0.0472	0.0351	0.0396	0.1574	0.1219	0.1400	0.3578	0.0610	0.1630	0.0704	0.0827	0.1001	0.0318	0.0609	
20823	0.0724	0.0439	0.0453	0.1955	0.1161	0.1528	0.2479	0.0462	0.1855	0.0631	0.0732	0.0812	0.0436	0.0765	
20824	0.0358	0.0336	0.0466	0.1083	0.1101	0.1136	0.2933	0.0406	0.1382	0.0406	0.0439	0.0655	0.0341	0.0804	
20825	0.0185	0.0210	0.0215	0.1511	0.1289	0.1537	0.4638	0.0869	0.1424	0.0896	0.1076	0.1186	0.0430	0.0751	
20826	0.0229	0.0266	0.0412	0.0900	0.0904	0.1016	0.2818	0.0349	0.1283	0.0360	0.0387	0.0645	0.0174	0.0460	
20827	0.0358	0.0358	0.0372	0.1357	0.1353	0.1515	0.3571	0.0659	0.1299	0.0659	0.0050	0.0056	0.0393	0.0696	
20828	0.0588	0.0395	0.0321	0.2319	0.1510	0.1941	0.2927	0.0692	0.1732	0.0808	0.1220	0.1064	0.0462	0.0639	
20829	0.0414	0.0320	0.0528	0.1067	0.0810	0.0956	0.0909	0.0106	0.1617	0.0106	0.0640	0.1133	0.0259	0.0728	
20830	0.0428	0.0326	0.0347	0.1668	0.1277	0.1481	0.3605	0.0650	0.1633	0.0776	0.1053	0.1205	0.0379	0.0687	
20831	0.0754	0.0390	0.0221	0.4148	0.2172	0.2778	0.6182	0.2092	0.2165	0.2031	0.0488	0.0297	0.0711	0.0687	
20832	0.0520	0.0375	0.0341	0.1975	0.1485	0.1732	0.4219	0.0890	0.1653	0.1038	0.0740	0.0724	0.0283	0.0438	
20833	0.0323	0.0281	0.0386	0.1212	0.1021	0.1148	0.1700	0.0238	0.1531	0.0224	0.0591	0.0873	0.0169	0.0396	
20835	0.0476	0.0348	0.0392	0.1603	0.1209	0.1400	0.3294	0.0562	0.1659	0.0602	0.1432	0.1732	0.0273	0.0523	
20836	0.0369	0.0238	0.0262	0.1968	0.1026	0.1433	0.3448	0.0602	0.1991	0.0682	0.0795	0.0940	0.0299	0.0560	
20838	0.0439	0.0377	0.0434	0.1357	0.1338	0.1371	0.3947	0.0659	0.1435	0.0615	0.0465	0.0574	0.0197	0.0385	
20839	0.5959	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
20840	0.0331	0.0311	0.0404	0.1180	0.1146	0.1212	0.3500	0.0517	0.1412	0.0665	0.1073	0.1500	0.0344	0.0762	
20841	0.0419	0.0319	0.0338	0.1679	0.1241	0.1484	0.3723	0.0673	0.1641	0.0769	0.0864	0.0987	0.0362	0.0655	
20842	0.0708	0.0423	0.0414	0.2098	0.1220	0.1610	0.3162	0.0620	0.1889	0.0822	0.0762	0.0802	0.0400	0.0668	
20844	0.0321	0.0320	0.0323	0.1444	0.1331	0.1562	0.4030	0.0767	0.1340	0.0795	0.1163	0.1262	0.0331	0.0568	
20846	0.0416	0.0380	0.0395	0.1431	0.1484	0.1515	0.3462	0.0639	0.1369	0.0686	0.1501	0.1678	0.0423	0.0750	
20847	0.0413	0.0265	0.0320	0.1757	0.1024	0.1307	0.1932	0.0308	0.1948	0.0398	0.0383	0.0496	0.0196	0.0402	
20848	0.0450	0.0324	0.0366	0.1640	0.1284	0.1395	0.3621	0.0615	0.1705	0.0777	0.0929	0.1129	0.0393	0.0756	
20849	0.0712	0.0421	0.0371	0.2354	0.1697	0.1789	0.4324	0.0943	0.1908	0.1002	0.1297	0.1228	0.0597	0.0895	
20850	0.0587	0.0460	0.0426	0.1745	0.1475	0.1705	0.3056	0.0635	0.1484	0.0635	0.0610	0.0606	0.0452	0.0711	
20851	0.0282	0.0283	0.0308	0.1380	0.1334	0.1444	0.3934	0.0692	0.1385	0.0664	0.0457	0.0537	0.0360	0.0669	
20852	0.0473	0.0398	0.0518	0.1207	0.1124	0.1212	0.2969	0.0438	0.1443	0.0531	0.1463	0.2045	0.0357	0.0790	
20853	0.0825	0.0508	0.0409	0.2424	0.1976	0.1959	0.5067	0.1210	0.1794	0.1273	0.1261	0.1091	0.0629	0.0861	
20856	0.0391	0.0368	0.0492	0.1096	0.1124	0.1178	0.2857	0.0410	0.1349	0.0410	0.0994	0.1429	0.0440	0.1001	
20857	0.0452	0.0320	0.0419	0.1438	0.1063	0.1204	0.2809	0.0412	0.1732	0.0445	0.0436	0.0613	0.0283	0.0630	
20859	0.0391	0.0297	0.0305	0.1770	0.1264	0.1536	0.3151	0.0590	0.1670	0.0667	0.0644	0.0710	0.0165	0.0288	
20860	0.0608	0.0455	0.0425	0.1801	0.1414	0.1686	0.4493	0.0923	0.1548	0.1012	0.0787	0.0790	0.0638	0.1015	
20861	0.0480	0.0351	0.0341	0.1849	0.1427	0.1618	0.3418	0.0674	0.1657	0.0823	0.0527	0.0553	0.0381	0.0632	
20862	0.0398	0.0329	0.0450	0.1215	0.1116	0.1152	0.3153	0.0443	0.1529	0.0430	0.0334	0.0491	0.0219	0.0510	
20863	0.0334	0.0266	0.0260	0.1845	0.1288	0.1608	0.3678	0.0720	0.1664	0.0946	0.1011	0.1066	0.0336	0.0560	
20865	0.0437	0.0324	0.0369	0.1588	0.1206	0.1381	0.3306	0.0557	0.1666	0.0624	0.0646	0.0792	0.0185	0.0359	
20866	0.0346	0.0294	0.0379	0.1300	0.1075	0.1223	0.2566	0.0382	0.1541	0.0409	0.0488	0.0676	0.0285	0.0625	
20869	0.0261	0.0244	0.0318	0.1270	0.1089	0.1210	0.2519	0.0371	0.1521	0.0428	0.0506	0.0708	0.0222	0.0493	
20870	0.0428	0.0368	0.0319	0.1810	0.1713	0.1818	0.4583	0.1015	0.1443	0.1015	0.0366	0.0341	0.0593	0.0876	
20871	0.1014	0.0841	0.0291	0.4072	0.3652	0.4545	0.5833	0.3231	0.1299	0.3231	0.0000	0.0000	0.2408	0.1422	
20872	0.0432	0.0352	0.0418	0.1391	0.1194	0.1326	0.3333	0.0538	0.1520	0.0577	0.0660	0.0844	0.0394	0.0798	
20874	0.3641	0.5551	0.2664	0.1471	0.3558	0.3283	0.6923	0.2769	0.0649	0.2769	0.2439	0.1259	0.1778	0.1453	
20876	0.0613	0.0364	0.0370	0.2079	0.1276	0.1547	0.3265	0.0615	0.1948	0.0750	0.1169	0.1280	0.0495	0.0858	
20877	0.0446	0.0338	0.0333	0.1791	0.1261	0.1599	0.4526	0.0882	0.1623	0.0944	0.0813	0.0861	0.0325	0.0545	
20878	0.0780	0.0404	0.0323	0.2924	0.1816	0.1973	0.4911	0.1181	0.2148	0.1503	0.0681	0.0584	0.0652	0.0887	
20879	0.0937	0.0470	0.0502	0.2206	0.1306	0.1477	0.3462	0.0623	0.2165	0.0877	0.1220	0.1399	0.0774	0.1406	
20881	0.0671	0.0553	0.0332	0.2503	0.2445	0.2629	0.6864	0.2199	0.1380	0.2199	0.0143	0.0092	0.1083	0.1105	
20882	0.0408	0.0387	0.0487	0.1144	0.1267	0.1253	0.2967	0.0453	0.1323	0.0470	0.0931	0.1259	0.0485	0.1038	
20883	0.0468	0.0424	0.0465	0.1334	0.1667	0.1439	0.4211	0.0738	0.1344	0.0769	0.0976	0.1148	0.0407	0.0759	
20884	0.0582	0.0400	0.0522	0.1414	0.1028	0.1209	0.1867	0.0275	0.1696	0.0275	0.1142	0.1600	0.0362	0.0804	
20885	0.0604	0.0449	0.0420	0.1810	0.1748	0.1683	0.4000	0.0821	0.1558	0.0872	0.0949	0.0955	0.0564	0.0899	
20887	0.4139	0.2514	0.2614	0.1697	0.1236	0.1515	0.5000	0.0923	0.1623	0.1477	0.1463	0.1636	0.0206	0.0366	
20888	0.0597	0.0521	0.0590	0.1277	0.1385	0.1392	0.4430	0.0751	0.1330	0.0794	0.1248	0.1519	0.0756	0.1458	
20889	0.0505	0.0435	0.0382	0.1721	0.1704	0.1793	0.4648	0.1015	0.1391	0.1077	0.0244	0.0231	0.0877	0.1313	
20892	0.0752	0.0475	0.0361	0.2530	0.1573	0.2071	0.4390	0.1108	0.1771	0.1415	0.1463	0.1197	0.0464	0.0602	
20893	0.0498	0.0335	0.0371	0.1753	0.1260	0.1423	0.3710	0.0643	0.1786	0.0755	0.0517	0.0616	0.0354	0.0668	
20894	0.0436	0.0364	0.0304	0.1926	0.1777	0.1886	0.5328	0.1224	0.1480	0.1375	0.0398	0.0358	0.0341	0.0484	
20895	0.0409	0.0351	0.0337	0.1654	0.1326	0.1641	0.4359	0.0872	0.1461	0.0923	0.0881	0.0909	0.0411	0.0672	
20896	0.0247	0.0216	0.0252	0.1546	0.1001	0.1350	0.2195	0.0361	0.1659	0.0442	0.0106	0.0133	0.0157	0.0312	
20897	0.0255	0.0270	0.0346	0.1151	0.1194	0.1231	0.3333	0.0500	0.1355	0.0500	0.0813	0.1119	0.0222	0.0484	
20898	0.0624	0.0424	0.0465	0.1682	0.1311	0.1439	0.3509	0.0615	0.1694	0.0677	0.0447	0.0526	0.0456	0.0850	
20899	0.0416	0.0342	0.0286	0.1978	0.1614	0.1887	0.4891	0.1124	0.1520	0.1259	0.0577	0.0518	0.0378	0.0538	
20900	0.0573	0.0356	0.0338	0.2153	0.1498	0.1659	0.3913	0.0791	0.1881	0.0945	0.0871	0.0889	0.0426	0.0689	
20901	0.0334	0.0309	0.0462	0.1041	0.0928	0.1056	0.2935	0.0378	0.1429	0.0364	0.0813	0.1304	0.0308	0.0781	
20902	0.0608	0.0428	0.0368	0.2076	0.1620	0.1832	0.5000	0.1116	0.1642	0.1288	0.1134	0.1049	0.0408	0.0598	
20904	0.0654	0.0457	0.0337	0.2413	0.1735	0.2139	0.4688	0.1222	0.1635	0.1357	0.1220	0.0966	0.0627	0.0787	
20905	0.0362	0.0244	0.0228	0.2234	0.1290	0.1686	0.4367	0.0897	0.1921	0.1105	0.0412	0.0414	0.0366	0.0582	
20906	0.0381	0.0347	0.0368	0.1439	0.1415	0.1487	0.5094	0.0923	0.1403	0.0991	0.0723	0.0823	0.0561	0.1012	
20907	0.0453	0.0411	0.0356	0.1697	0.1718	0.1821	0.4400	0.0976	0.1351	0.0976	0.0000	0.0000	0.0526	0.0775	
20908	0.0296	0.0273	0.0330	0.1333	0.1088	0.1302	0.3091	0.0490	0.1484	0.0490	0.0000	0.0000	0.0355	0.0731	
20909	0.0520	0.0350	0.0283	0.2376	0.1564	0.1944	0.3701	0.0877	0.1771	0.1062	0.0732	0.0638	0.0401	0.0554	
20910	0.0460	0.0353	0.0325	0.1882	0.1373	0.1712	0.4590	0.0957	0.1594	0.1060	0.0542	0.0537	0.0376	0.0589	
20911	0.0387	0.0359	0.0463	0.1156	0.1109	0.1224	0.2698	0.0402	0.1369	0.0402	0.0750	0.1039	0.0375	0.0822	
20913	0.0683	0.0410	0.0321	0.2622	0.1633	0.2012	0.4588	0.1125	0.1889	0.1269	0.1143	0.0963	0.0602	0.0803	
20914	0.0364	0.0287	0.0324	0.1579	0.1220	0.1398	0.3832	0.0653	0.1638	0.0700	0.0589	0.0713	0.0329	0.0632	
20915	0.0452	0.0393	0.0471	0.1280	0.1234	0.1316	0.3030	0.0486	0.1410	0.0522	0.0289	0.0372	0.0407	0.0831	
20916	0.0749	0.0463	0.0414	0.2201	0.1808	0.1762	0.4860	0.1043	0.1810	0.1204	0.1432	0.1376	0.0456	0.0695	
20917	0.0348	0.0334	0.0399	0.1239	0.1311	0.1317	0.4384	0.0703	0.1364	0.0703	0.0349	0.0448	0.0299	0.0609	
20918	0.1953	0.1341	0.0797	0.2715	0.2037	0.2652	0.4286	0.1385	0.1484	0.2654	0.2439	0.1558	0.1376	0.1393	
20919	0.0279	0.0271	0.0303	0.1393	0.1311	0.1407	0.4872	0.0835	0.1435	0.0967	0.0349	0.0419	0.0303	0.0578	
20920	0.1049	0.0433	0.0547	0.2236	0.0925	0.1248	0.2321	0.0353	0.2597	0.0462	0.1148	0.1558	0.0273	0.0588	
