essId	gErrCnt	gErrTypes	sErrCnt	sErrTypes	gErrSpanSum	avgGErrSpan	gErrDen
15980	.039	.163	.045	.061	.038	.094	.012
15981	.071	.217	.015	.02	.054	.074	.02
15982	.087	.163	.06	.082	.038	.043	.024
15983	.016	.109	.03	.041	.006	.039	.006
15984	.047	.163	.045	.061	.019	.039	.017
15985	.047	.326	.106	.102	.041	.085	.029
15986	.055	.217	.015	.02	.045	.079	.017
15987	.024	.163	.06	.082	.025	.105	.007
15988	.039	.163	.015	.02	.022	.055	.01
15989	.039	.217	.06	.082	.054	.134	.025
15990	.0	.0	.06	.082	.0	.0	.0
15991	.008	.054	.0	.0	.022	.275	.003
15992	.0	.0	.03	.041	.0	.0	.0
15993	.024	.163	.06	.082	.029	.118	.007
15994	.0	.0	.0	.0	.0	.0	.0
15995	.11	.163	.045	.061	.045	.039	.034
15996	.118	.217	.06	.082	.114	.094	.049
15997	.032	.109	.045	.061	.013	.039	.013
15998	.0	.0	.0	.0	.0	.0	.0
15999	.008	.054	.045	.061	.013	.157	.003
16000	.047	.272	.03	.041	.045	.092	.011
16001	.118	.217	.015	.02	.067	.055	.029
16002	.0	.0	.076	.102	.0	.0	.0
16003	.0	.0	.015	.02	.0	.0	.0
16004	.189	.217	.06	.082	.092	.047	.039
16005	.016	.109	.06	.082	.064	.393	.006
16006	.0	.0	.015	.02	.0	.0	.0
16007	.0	.0	.076	.061	.0	.0	.0
16008	.055	.217	.121	.163	.054	.095	.02
16009	.063	.163	.03	.041	.025	.039	.017
16010	.0	.0	.03	.041	.0	.0	.0
16011	.055	.163	.03	.041	.032	.056	.015
16012	.047	.109	.091	.122	.019	.039	.011
16013	.039	.163	.015	.02	.029	.071	.016
16014	.039	.163	.015	.02	.029	.071	.02
16015	.0	.0	.03	.041	.0	.0	.0
16016	.0	.0	.03	.041	.0	.0	.0
16017	.032	.109	.015	.02	.013	.039	.009
16018	.016	.109	.06	.061	.006	.039	.006
16019	.032	.163	.0	.0	.025	.079	.039
16020	.087	.326	.166	.184	.083	.093	.031
16021	.0	.0	.0	.0	.0	.0	.0
16022	.0	.0	.045	.061	.0	.0	.0
16023	.079	.163	.015	.02	.032	.039	.022
16024	.079	.109	.045	.061	.032	.039	.02
16025	.055	.217	.06	.082	.029	.05	.014
16026	.047	.163	.0	.0	.019	.039	.02
16027	.047	.163	.045	.041	.019	.039	.012
16028	.016	.109	.0	.0	.006	.039	.007
16029	.0	.0	.015	.02	.0	.0	.0
16030	.0	.0	.0	.0	.0	.0	.0
16031	.008	.054	.0	.0	.013	.157	.01
16032	.055	.163	.015	.02	.06	.107	.015
16033	.126	.217	.0	.0	.095	.074	.039
16034	.047	.109	.015	.02	.019	.039	.011
16035	.008	.054	.045	.061	.01	.118	.002
16036	.0	.0	.0	.0	.0	.0	.0
16037	.0	.0	.015	.02	.0	.0	.0
16038	.0	.0	.0	.0	.0	.0	.0
16039	.0	.0	.03	.041	.0	.0	.0
16040	.016	.109	.06	.082	.045	.275	.003
16041	.0	.0	.015	.02	.0	.0	.0
16042	.008	.054	.015	.02	.006	.079	.003
16043	.118	.217	.015	.02	.06	.05	.037
16044	.095	.109	.045	.061	.038	.039	.029
16045	.032	.109	.015	.02	.013	.039	.007
16046	.0	.0	.015	.02	.0	.0	.0
16047	.032	.217	.015	.02	.019	.059	.007
16048	.071	.163	.015	.02	.048	.065	.013
16049	.008	.054	.076	.102	.006	.079	.002
16050	.071	.272	.015	.02	.076	.105	.018
16051	.016	.109	.0	.0	.006	.039	.004
16052	.008	.054	.03	.041	.013	.157	.01
16053	.103	.217	.076	.102	.057	.054	.021
16054	.166	.217	.136	.163	.067	.039	.032
16055	.024	.163	.106	.122	.019	.079	.007
16056	.063	.109	.015	.02	.025	.039	.016
16057	.087	.217	.076	.102	.079	.089	.024
16058	.032	.109	.0	.0	.013	.039	.013
16059	.0	.0	.0	.0	.0	.0	.0
16060	.0	.0	.03	.041	.0	.0	.0
16061	.0	.0	.0	.0	.0	.0	.0
16062	.039	.163	.0	.0	.019	.047	.008
16063	.0	.0	.076	.102	.0	.0	.0
16064	.032	.109	.015	.02	.013	.039	.013
16065	.134	.217	.06	.041	.079	.058	.03
16066	.0	.0	.091	.122	.0	.0	.0
16067	.0	.0	.076	.102	.0	.0	.0
16068	.008	.054	.03	.041	.079	.982	.002
16069	.0	.0	.015	.02	.0	.0	.0
16070	.047	.217	.196	.245	.045	.092	.012
16071	.0	.0	.015	.02	.0	.0	.0
16072	.103	.163	.0	.0	.048	.045	.026
16073	.008	.054	.015	.02	.029	.353	.002
16074	.008	.054	.015	.02	.01	.118	.004
16075	.055	.217	.076	.102	.041	.073	.011
16076	.071	.217	.015	.02	.035	.048	.029
16077	.032	.217	.0	.0	.054	.167	.008
16078	.016	.109	.015	.02	.054	.334	.013
16079	.039	.163	.0	.0	.038	.094	.014
16080	.055	.217	.045	.061	.048	.084	.017
16081	.024	.163	.06	.061	.048	.196	.007
16082	.024	.163	.03	.041	.016	.065	.008
16083	.134	.217	.06	.041	.076	.055	.03
16084	.024	.109	.151	.082	.054	.223	.007
16085	.11	.217	.045	.061	.073	.065	.028
16086	.047	.163	.045	.061	.019	.039	.017
16087	.0	.0	.015	.02	.0	.0	.0
16088	.008	.054	.0	.0	.01	.118	.003
16089	.008	.054	.045	.061	.003	.039	.002
16090	.039	.163	.015	.02	.016	.039	.008
16091	.11	.163	.03	.041	.045	.039	.031
16092	.032	.109	.045	.061	.013	.039	.008
16093	.032	.163	.045	.061	.029	.088	.008
16094	.032	.109	.0	.0	.013	.039	.009
16095	.008	.054	.091	.102	.01	.118	.002
16096	.016	.109	.0	.0	.051	.314	.004
16097	.016	.109	.091	.122	.006	.039	.008
16098	.0	.0	.015	.02	.0	.0	.0
16099	.0	.0	.0	.0	.0	.0	.0
16100	.016	.054	.03	.041	.013	.079	.008
16101	.032	.217	.03	.041	.067	.206	.009
16102	.039	.163	.03	.041	.025	.063	.012
16103	.008	.054	.015	.02	.01	.118	.02
16104	.063	.109	.0	.0	.025	.039	.016
16105	.0	.0	.03	.041	.0	.0	.0
16106	.032	.109	.06	.061	.013	.039	.008
16107	.079	.109	.06	.061	.032	.039	.022
16108	.0	.0	.045	.061	.0	.0	.0
16109	.063	.272	.0	.0	.092	.142	.017
16110	.008	.054	.015	.02	.01	.118	.007
16111	.079	.163	.045	.061	.032	.039	.033
16112	.047	.109	.015	.02	.019	.039	.011
16113	.032	.109	.06	.082	.013	.039	.02
16114	.0	.0	.03	.041	.0	.0	.0
16115	.071	.217	.0	.0	.045	.061	.044
16116	.095	.163	.0	.0	.038	.039	.021
16117	.118	.217	.06	.082	.051	.042	.02
16118	.032	.217	.045	.061	.048	.147	.009
16119	.095	.163	.0	.0	.038	.039	.026
16120	.047	.163	.015	.02	.019	.039	.02
16121	.079	.109	.015	.02	.032	.039	.025
16122	.032	.163	.06	.041	.07	.216	.011
16123	.079	.272	.045	.061	.086	.106	.02
16124	.024	.163	.091	.122	.016	.065	.005
16125	.008	.054	.0	.0	.01	.118	.005
16126	.063	.109	.0	.0	.025	.039	.022
16127	.0	.0	.015	.02	.0	.0	.0
16128	.008	.054	.091	.102	.01	.118	.002
16129	.063	.109	.0	.0	.025	.039	.02
16130	.008	.054	.03	.041	.003	.039	.007
16131	.024	.163	.091	.122	.035	.144	.015
16132	.118	.217	.045	.061	.064	.052	.029
16133	.071	.163	.03	.041	.035	.048	.022
16134	.047	.109	.015	.02	.019	.039	.029
16135	.032	.217	.015	.02	.105	.324	.01
16136	.047	.109	.015	.02	.019	.039	.011
16137	.024	.163	.121	.163	.07	.288	.006
16138	.0	.0	.015	.02	.0	.0	.0
16139	.008	.054	.03	.02	.01	.118	.005
16140	.055	.272	.091	.122	.092	.163	.014
16141	.008	.054	.015	.02	.022	.275	.003
16142	.0	.0	.0	.0	.0	.0	.0
16143	.008	.054	.06	.082	.038	.471	.002
16144	.0	.0	.015	.02	.0	.0	.0
16145	.118	.217	.0	.0	.067	.055	.02
16146	.008	.054	.0	.0	.01	.118	.007
16147	.008	.054	.0	.0	.003	.039	.003
16148	.039	.272	.091	.102	.038	.094	.025
16149	.103	.163	.0	.0	.095	.091	.026
16150	.008	.054	.045	.061	.01	.118	.003
16151	.087	.272	.015	.02	.102	.114	.043
16152	.024	.163	.045	.061	.01	.039	.01
16153	.024	.163	.045	.061	.035	.144	.015
16154	.055	.163	.0	.0	.029	.05	.014
16155	.055	.217	.045	.061	.041	.073	.028
16156	.142	.163	.03	.041	.057	.039	.039
16157	.055	.217	.045	.041	.038	.067	.015
16158	.016	.109	.015	.02	.006	.039	.005
16159	.047	.109	.0	.0	.019	.039	.017
16160	.016	.054	.106	.143	.019	.118	.004
16161	.008	.054	.06	.082	.01	.118	.001
16162	.0	.0	.0	.0	.0	.0	.0
16163	.0	.0	.045	.061	.0	.0	.0
16164	.0	.0	.0	.0	.0	.0	.0
16165	.032	.109	.045	.061	.013	.039	.011
16166	.024	.163	.0	.0	.016	.065	.007
16167	.008	.054	.0	.0	.029	.353	.002
16168	.0	.0	.045	.061	.0	.0	.0
16169	.063	.109	.06	.082	.025	.039	.016
16170	.0	.0	.03	.041	.0	.0	.0
16171	.0	.0	.0	.0	.0	.0	.0
16172	.055	.163	.03	.041	.029	.05	.014
16173	.016	.109	.06	.082	.016	.098	.004
16174	.016	.109	.03	.041	.006	.039	.006
16175	.055	.217	.03	.041	.022	.039	.02
16176	.008	.054	.06	.041	.006	.079	.003
16177	.008	.054	.015	.02	.029	.353	.002
16178	.008	.054	.091	.122	.032	.393	.004
16179	.071	.326	.015	.02	.086	.118	.035
16180	.047	.217	.151	.163	.057	.118	.017
16181	.0	.0	.015	.02	.0	.0	.0
16182	.0	.0	.0	.0	.0	.0	.0
16183	.142	.163	.045	.061	.057	.039	.025
16184	.0	.0	.015	.02	.0	.0	.0
16185	.016	.109	.151	.163	.006	.039	.004
16186	.063	.272	.106	.122	.038	.059	.013
16187	.032	.217	.06	.082	.025	.079	.02
16188	.047	.163	.06	.082	.019	.039	.024
16189	.024	.163	.045	.061	.032	.131	.007
16190	.047	.163	.0	.0	.019	.039	.011
16191	.016	.109	.06	.082	.006	.039	.004
16192	.008	.054	.015	.02	.025	.314	.01
16193	.0	.0	.0	.0	.0	.0	.0
16194	.032	.109	.0	.0	.013	.039	.009
16195	.0	.0	.03	.041	.0	.0	.0
16196	.047	.163	.121	.163	.019	.039	.009
16197	.047	.163	.0	.0	.019	.039	.015
16198	.126	.272	.015	.02	.083	.064	.016
16199	.055	.163	.076	.102	.048	.084	.015
16200	.024	.163	.015	.02	.038	.157	.012
16201	.126	.163	.015	.02	.051	.039	.029
16202	.0	.0	.015	.02	.0	.0	.0
16203	.103	.163	.076	.102	.06	.057	.026
16204	.008	.054	.015	.02	.029	.353	.002
16205	.032	.054	.03	.02	.041	.128	.02
16206	.0	.0	.0	.0	.0	.0	.0
16207	.063	.109	.015	.02	.025	.039	.022
16208	.039	.272	.045	.061	.038	.094	.016
16209	.024	.109	.015	.02	.051	.209	.01
16210	.016	.054	.091	.122	.019	.118	.008
16211	.063	.163	.03	.041	.025	.039	.031
16212	.126	.272	.0	.0	.102	.079	.026
16213	.047	.109	.015	.02	.019	.039	.024
16214	.008	.054	.076	.102	.045	.55	.002
16215	.0	.0	.015	.02	.0	.0	.0
16216	.016	.109	.03	.041	.006	.039	.004
16217	.039	.163	.015	.02	.041	.102	.008
16218	.039	.163	.045	.061	.025	.063	.011
16219	.079	.217	.0	.0	.07	.086	.02
16220	.095	.217	.091	.122	.083	.085	.018
16221	.032	.163	.03	.041	.013	.039	.026
16222	.008	.054	.03	.041	.025	.314	.003
16223	.016	.054	.03	.041	.029	.177	.007
16224	.0	.0	.0	.0	.0	.0	.0
16225	.039	.163	.03	.041	.019	.047	.012
16226	.032	.217	.015	.02	.022	.069	.007
16227	.055	.163	.045	.061	.041	.073	.02
16228	.016	.109	.015	.02	.006	.039	.005
16229	.071	.163	.0	.0	.038	.052	.018
16230	.0	.0	.0	.0	.0	.0	.0
16231	.039	.109	.0	.0	.016	.039	.011
16232	.079	.217	.0	.0	.079	.098	.025
16233	.0	.0	.015	.02	.0	.0	.0
16234	.063	.109	.06	.061	.025	.039	.026
16235	.087	.163	.03	.041	.038	.043	.024
16236	.0	.0	.03	.041	.0	.0	.0
16237	.126	.109	.0	.0	.051	.039	.031
16238	.008	.054	.0	.0	.01	.118	.007
16239	.055	.217	.06	.082	.045	.079	.02
16240	.024	.163	.06	.082	.016	.065	.01
16241	.016	.109	.015	.02	.038	.236	.003
16242	.039	.163	.091	.061	.035	.086	.016
16243	.008	.054	.045	.061	.006	.079	.002
16244	.008	.054	.0	.0	.01	.118	.007
16245	.008	.054	.076	.082	.01	.118	.003
16246	.047	.109	.015	.02	.019	.039	.011
16247	.008	.054	.0	.0	.045	.55	.003
16248	.032	.163	.015	.02	.013	.039	.013
16249	.126	.109	.0	.0	.051	.039	.024
16250	.032	.109	.045	.061	.013	.039	.008
16251	.039	.163	.015	.02	.019	.047	.009
16252	.032	.109	.03	.041	.013	.039	.01
16253	.063	.109	.03	.041	.025	.039	.022
16254	.095	.109	.076	.061	.038	.039	.026
16255	.032	.109	.091	.102	.013	.039	.008
16256	.0	.0	.015	.02	.0	.0	.0
16257	.047	.109	.03	.041	.019	.039	.013
16258	.008	.054	.06	.061	.013	.157	.007
16259	.095	.109	.045	.041	.038	.039	.024
16260	.047	.163	.03	.041	.019	.039	.012
16261	.008	.054	.045	.061	.006	.079	.002
16262	.0	.0	.076	.082	.0	.0	.0
16263	.0	.0	.0	.0	.0	.0	.0
16264	.008	.054	.045	.061	.01	.118	.002
16265	.0	.0	.0	.0	.0	.0	.0
16266	.071	.217	.03	.041	.054	.074	.029
16267	.032	.109	.121	.163	.013	.039	.01
16268	.118	.272	.091	.122	.099	.081	.033
16269	.063	.163	.06	.082	.025	.039	.014
16270	.024	.163	.106	.102	.035	.144	.012
16271	.095	.163	.045	.061	.038	.039	.029
16272	.0	.0	.091	.082	.0	.0	.0
16273	.008	.054	.045	.061	.013	.157	.002
16274	.079	.163	.015	.02	.032	.039	.02
16275	.118	.217	.03	.041	.086	.071	.027
16276	.008	.054	.015	.02	.01	.118	.003
16277	.016	.109	.0	.0	.006	.039	.003
16278	.11	.163	.06	.082	.045	.039	.031
16279	.008	.054	.03	.041	.01	.118	.002
16280	.008	.054	.015	.02	.01	.118	.003
16281	.071	.163	.045	.061	.054	.074	.022
16282	.0	.0	.0	.0	.0	.0	.0
16283	.008	.054	.03	.041	.01	.118	.004
16284	.0	.0	.03	.041	.0	.0	.0
16285	.0	.0	.06	.082	.0	.0	.0
16286	.0	.0	.0	.0	.0	.0	.0
16287	.039	.163	.03	.041	.032	.079	.011
16288	.055	.217	.03	.041	.035	.062	.023
16289	.008	.054	.015	.02	.01	.118	.02
16290	.024	.163	.0	.0	.013	.052	.007
16291	.0	.0	.0	.0	.0	.0	.0
16292	.0	.0	.0	.0	.0	.0	.0
16293	.079	.163	.076	.102	.032	.039	.028
16294	.079	.163	.03	.041	.032	.039	.014
16295	.008	.054	.151	.143	.029	.353	.002
16296	.079	.163	.03	.041	.032	.039	.022
16297	.047	.272	.06	.061	.048	.098	.012
16298	.079	.272	.091	.102	.07	.086	.033
16299	.039	.163	.03	.041	.041	.102	.009
16300	.016	.109	.015	.02	.07	.432	.004
16301	.079	.217	.0	.0	.045	.055	.02
16302	.095	.163	.06	.041	.038	.039	.024
16303	.032	.109	.045	.061	.013	.039	.007
16304	.063	.109	.076	.102	.025	.039	.014
16305	.095	.109	.015	.02	.038	.039	.039
16306	.016	.109	.0	.0	.048	.295	.005
16307	.032	.109	.0	.0	.013	.039	.008
16308	.032	.109	.015	.02	.013	.039	.01
16309	.0	.0	.0	.0	.0	.0	.0
16310	.008	.054	.03	.041	.01	.118	.01
16311	.039	.163	.0	.0	.016	.039	.025
16312	.008	.054	.015	.02	.013	.157	.005
16313	.0	.0	.0	.0	.0	.0	.0
16314	.016	.109	.015	.02	.006	.039	.008
16315	.0	.0	.0	.0	.0	.0	.0
16316	.0	.0	.015	.02	.0	.0	.0
16317	.047	.163	.0	.0	.092	.19	.017
16318	.016	.109	.015	.02	.045	.275	.004
16319	.079	.109	.015	.02	.032	.039	.016
16320	.118	.163	.015	.02	.051	.042	.027
16321	.055	.217	.06	.082	.025	.045	.01
16322	.016	.109	.091	.122	.038	.236	.004
16323	.024	.163	.015	.02	.019	.079	.007
16324	.047	.109	.06	.082	.019	.039	.013
16325	.0	.0	.03	.041	.0	.0	.0
16326	.0	.0	.0	.0	.0	.0	.0
16327	.024	.163	.06	.082	.054	.223	.005
16328	.0	.0	.03	.041	.0	.0	.0
16329	.047	.163	.0	.0	.019	.039	.017
16330	.079	.163	.06	.082	.032	.039	.033
16331	.0	.0	.06	.082	.0	.0	.0
16332	.103	.435	.03	.041	.153	.145	.026
16333	.103	.217	.045	.061	.048	.045	.023
16334	.016	.109	.045	.061	.006	.039	.008
16335	.079	.272	.03	.041	.076	.094	.025
16336	.055	.217	.015	.02	.048	.084	.023
16337	.008	.054	.0	.0	.01	.118	.007
16338	.016	.109	.015	.02	.019	.118	.004
16339	.016	.109	.015	.02	.006	.039	.007
16340	.087	.217	.045	.061	.041	.046	.02
16341	.0	.0	.0	.0	.0	.0	.0
16342	.024	.163	.015	.02	.022	.092	.012
16343	.0	.0	.03	.041	.0	.0	.0
16344	.039	.217	.121	.163	.025	.063	.02
16345	.095	.109	.03	.041	.038	.039	.026
16346	.016	.109	.03	.041	.006	.039	.004
16347	.0	.0	.03	.041	.0	.0	.0
16348	.024	.163	.076	.102	.035	.144	.01
16349	.024	.163	.0	.0	.134	.55	.012
16350	.047	.163	.076	.102	.019	.039	.02
16351	.024	.163	.03	.041	.045	.183	.007
16352	.016	.109	.03	.041	.006	.039	.004
16353	.008	.054	.03	.041	.01	.118	.004
16354	.0	.0	.0	.0	.0	.0	.0
16355	.0	.0	.06	.082	.0	.0	.0
16356	.0	.0	.045	.061	.0	.0	.0
16357	.079	.163	.06	.082	.032	.039	.02
16358	.0	.0	.015	.02	.0	.0	.0
16359	.008	.054	.045	.061	.003	.039	.004
16360	.079	.163	.076	.041	.032	.039	.025
16361	.047	.217	.03	.041	.076	.157	.015
16362	.0	.0	.0	.0	.0	.0	.0
16363	.039	.163	.045	.061	.019	.047	.009
16364	.071	.163	.045	.061	.054	.074	.018
16365	.0	.0	.0	.0	.0	.0	.0
16366	.008	.054	.015	.02	.029	.353	.002
16367	.032	.109	.03	.041	.013	.039	.039
16368	.008	.054	.06	.061	.035	.432	.002
16369	.087	.217	.0	.0	.038	.043	.024
16370	.039	.163	.0	.0	.111	.275	.02
16371	.0	.0	.03	.041	.0	.0	.0
16372	.063	.217	.106	.143	.051	.079	.014
16373	.095	.163	.03	.02	.038	.039	.039
16374	.016	.109	.106	.143	.035	.216	.005
16375	.039	.163	.03	.041	.019	.047	.012
16376	.008	.054	.015	.02	.019	.236	.002
16377	.055	.163	.03	.041	.022	.039	.023
16378	.024	.163	.091	.122	.076	.314	.012
16379	.008	.054	.015	.02	.006	.079	.004
16380	.0	.0	.0	.0	.0	.0	.0
16381	.039	.163	.045	.061	.022	.055	.011
16382	.095	.109	.06	.082	.038	.039	.018
16383	.032	.109	.076	.102	.013	.039	.016
16384	.008	.054	.015	.02	.01	.118	.007
16385	.103	.163	.121	.102	.067	.063	.02
16386	.016	.109	.045	.061	.086	.53	.005
16387	.039	.272	.06	.082	.114	.283	.009
16388	.071	.163	.045	.041	.045	.061	.022
16389	.008	.054	.03	.02	.029	.353	.003
16390	.095	.109	.0	.0	.038	.039	.014
16391	.071	.163	.03	.041	.054	.074	.015
16392	.055	.272	.0	.0	.108	.191	.015
16393	.024	.163	.03	.041	.089	.366	.007
16394	.032	.109	.015	.02	.013	.039	.02
16395	.024	.163	.03	.041	.035	.144	.015
16396	.0	.0	.03	.041	.0	.0	.0
16397	.063	.109	.0	.0	.025	.039	.017
16398	.0	.0	.0	.0	.0	.0	.0
16399	.0	.0	.015	.02	.0	.0	.0
16400	.095	.109	.03	.041	.038	.039	.029
16401	.0	.0	.196	.224	.0	.0	.0
16402	.142	.163	.06	.082	.057	.039	.035
16403	.0	.0	.015	.02	.0	.0	.0
16404	.008	.054	.03	.041	.01	.118	.003
16405	.087	.217	.015	.02	.045	.05	.018
16406	.071	.163	.03	.041	.035	.048	.022
16407	.0	.0	.015	.02	.0	.0	.0
16408	.032	.109	.0	.0	.013	.039	.009
16409	.008	.054	.0	.0	.006	.079	.004
16410	.11	.272	.136	.184	.102	.09	.031
16411	.047	.109	.045	.061	.019	.039	.017
16412	.0	.0	.136	.122	.0	.0	.0
16413	.103	.163	.045	.061	.07	.066	.023
16414	.047	.163	.045	.061	.032	.065	.008
16415	.0	.0	.0	.0	.0	.0	.0
16416	.0	.0	.106	.061	.0	.0	.0
16417	.032	.109	.03	.041	.013	.039	.01
16418	.0	.0	.03	.041	.0	.0	.0
16419	.087	.217	.045	.061	.041	.046	.031
16420	.079	.163	.015	.02	.032	.039	.033
16421	.008	.054	.0	.0	.048	.589	.002
16422	.0	.0	.03	.041	.0	.0	.0
16423	.0	.0	.015	.02	.0	.0	.0
16424	.079	.217	.076	.102	.045	.055	.016
16425	.032	.109	.015	.02	.013	.039	.011
16426	.0	.0	.076	.102	.0	.0	.0
16427	.008	.054	.03	.041	.013	.157	.002
16428	.016	.109	.045	.061	.025	.157	.007
16429	.087	.109	.0	.0	.035	.039	.027
16430	.016	.109	.091	.082	.006	.039	.006
16431	.0	.0	.0	.0	.0	.0	.0
16432	.0	.0	.0	.0	.0	.0	.0
16433	.016	.109	.136	.163	.006	.039	.008
16434	.0	.0	.151	.204	.0	.0	.0
16435	.0	.0	.06	.061	.0	.0	.0
16436	.047	.163	.06	.082	.019	.039	.013
16437	.024	.163	.06	.061	.016	.065	.008
16438	.032	.163	.03	.02	.013	.039	.013
16439	.0	.0	.0	.0	.0	.0	.0
16440	.016	.109	.045	.061	.035	.216	.006
16441	.016	.109	.0	.0	.035	.216	.02
16442	.055	.217	.03	.041	.035	.062	.034
16443	.063	.109	.0	.0	.025	.039	.022
16444	.032	.109	.03	.041	.013	.039	.007
16445	.032	.109	.015	.02	.013	.039	.006
16446	.047	.163	.0	.0	.019	.039	.012
16447	.047	.217	.076	.102	.029	.059	.012
16448	.047	.109	.03	.041	.019	.039	.011
16449	.0	.0	.0	.0	.0	.0	.0
16450	.0	.0	.06	.082	.0	.0	.0
16451	.039	.163	.06	.082	.025	.063	.016
16452	.0	.0	.015	.02	.0	.0	.0
16453	.079	.163	.06	.082	.064	.079	.028
16454	.016	.109	.015	.02	.006	.039	.003
16455	.0	.0	.015	.02	.0	.0	.0
16456	.008	.054	.015	.02	.01	.118	.003
16457	.095	.109	.06	.082	.038	.039	.017
16458	.016	.109	.015	.02	.067	.412	.007
16459	.047	.109	.0	.0	.019	.039	.015
16460	.039	.163	.0	.0	.019	.047	.014
16461	.063	.326	.03	.041	.099	.152	.01
16462	.032	.109	.091	.122	.013	.039	.016
16463	.008	.054	.03	.041	.025	.314	.002
16464	.039	.163	.045	.061	.019	.047	.014
16465	.118	.272	.091	.102	.089	.073	.027
16466	.0	.0	.03	.041	.0	.0	.0
16467	.0	.0	.045	.061	.0	.0	.0
16468	.024	.163	.015	.02	.035	.144	.015
16469	.047	.163	.045	.061	.019	.039	.017
16470	.118	.217	.091	.061	.067	.055	.021
16471	.047	.163	.015	.02	.019	.039	.013
16472	.039	.109	.015	.02	.025	.063	.049
16473	.024	.163	.076	.102	.016	.065	.008
16474	.0	.0	.03	.041	.0	.0	.0
16475	.0	.0	.045	.061	.0	.0	.0
16476	.055	.217	.015	.02	.045	.079	.017
16477	.071	.163	.03	.041	.045	.061	.015
16478	.032	.109	.0	.0	.013	.039	.011
16479	.032	.109	.015	.02	.013	.039	.016
16480	.039	.163	.045	.061	.022	.055	.011
16481	.063	.272	.0	.0	.076	.118	.031
16482	.016	.109	.0	.0	.064	.393	.004
16483	.032	.109	.03	.041	.013	.039	.009
16484	.0	.0	.03	.041	.0	.0	.0
16485	.047	.109	.045	.041	.019	.039	.017
16486	.032	.217	.091	.122	.079	.245	.009
16487	.063	.272	.076	.102	.029	.044	.026
16488	.189	.163	.0	.0	.076	.039	.047
16489	.024	.163	.045	.041	.016	.065	.007
16490	.079	.109	.0	.0	.032	.039	.033
16491	.008	.054	.091	.102	.013	.157	.002
16492	.008	.054	.015	.02	.029	.353	.007
16493	.024	.163	.06	.082	.01	.039	.006
16494	.0	.0	.0	.0	.0	.0	.0
16495	.0	.0	.136	.184	.0	.0	.0
16496	.071	.326	.06	.082	.092	.127	.018
16497	.032	.109	.03	.041	.013	.039	.01
16498	.0	.0	.03	.041	.0	.0	.0
16499	.008	.054	.03	.041	.013	.157	.002
16500	.032	.163	.045	.061	.013	.039	.01
16501	.087	.217	.03	.041	.045	.05	.022
16502	.008	.054	.03	.041	.003	.039	.007
16503	.103	.326	.076	.102	.054	.051	.014
16504	.016	.054	.0	.0	.022	.137	.007
16505	.126	.163	.06	.061	.051	.039	.031
16506	.071	.217	.03	.02	.035	.048	.02
16507	.047	.163	.106	.082	.019	.039	.013
16508	.181	.217	.045	.061	.092	.05	.041
16509	.0	.0	.045	.061	.0	.0	.0
16510	.032	.109	.015	.02	.013	.039	.011
16511	.008	.054	.015	.02	.029	.353	.01
16512	.0	.0	.015	.02	.0	.0	.0
16513	.063	.163	.121	.122	.076	.118	.016
16514	.055	.163	.015	.02	.029	.05	.014
16515	.032	.217	.015	.02	.019	.059	.01
16516	.0	.0	.06	.082	.0	.0	.0
16517	.047	.109	.0	.0	.019	.039	.029
16518	.087	.217	.045	.061	.06	.068	.031
16519	.0	.0	.0	.0	.0	.0	.0
16520	.008	.054	.015	.02	.038	.471	.01
16521	.008	.054	.03	.041	.003	.039	.02
16522	.008	.054	.0	.0	.029	.353	.002
16523	.0	.0	.015	.02	.0	.0	.0
16524	.055	.163	.0	.0	.025	.045	.012
16525	.039	.163	.015	.02	.022	.055	.012
16526	.079	.163	.045	.061	.032	.039	.02
16527	.032	.217	.0	.0	.022	.069	.011
16528	.0	.0	.015	.02	.0	.0	.0
16529	.008	.054	.03	.02	.01	.118	.002
16530	.032	.109	.045	.061	.013	.039	.007
16531	.016	.109	.0	.0	.006	.039	.01
16532	.15	.326	.045	.061	.095	.062	.027
16533	.016	.109	.06	.082	.035	.216	.004
16534	.0	.0	.015	.02	.0	.0	.0
16535	.079	.109	.03	.041	.032	.039	.02
16536	.063	.109	.091	.061	.025	.039	.022
16537	.016	.109	.03	.041	.006	.039	.013
16538	.0	.0	.015	.02	.0	.0	.0
16539	.0	.0	.015	.02	.0	.0	.0
16540	.008	.054	.03	.041	.01	.118	.002
16541	.039	.163	.0	.0	.041	.102	.014
16542	.0	.0	.015	.02	.0	.0	.0
16543	.0	.0	.045	.061	.0	.0	.0
16544	.008	.054	.015	.02	.022	.275	.002
16545	.016	.109	.076	.102	.006	.039	.006
16546	.079	.217	.015	.02	.041	.051	.018
16547	.047	.163	.0	.0	.019	.039	.013
16548	.016	.109	.03	.041	.006	.039	.006
16549	.0	.0	.091	.122	.0	.0	.0
16550	.071	.217	.045	.061	.048	.065	.025
16551	.016	.109	.03	.041	.032	.196	.003
16552	.016	.109	.015	.02	.006	.039	.005
16553	.0	.0	.0	.0	.0	.0	.0
16554	.024	.163	.045	.061	.029	.118	.01
16555	.11	.163	.03	.041	.045	.039	.031
16556	.0	.0	.03	.041	.0	.0	.0
16557	.0	.0	.06	.082	.0	.0	.0
16558	.071	.272	.03	.041	.079	.109	.022
16559	.008	.054	.015	.02	.01	.118	.01
16560	.063	.272	.106	.122	.092	.142	.013
